song_id,valence_mean,valence_std,arousal_mean,arousal_std,tempo,zcr,spectral_centroid,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,label
807,4.8,1.6,6.5,0.92,117.45383522727273,0.05198497271058733,1465.4594405189807,-162.2291,130.28233,-4.5942574,44.482117,13.73752,7.056128,-8.683795,-1.3052734,5.4885173,3.515828,-4.027143,-4.6512017,-4.634159,0.20235464,0.36293218,0.4988394,0.38498574,0.22944015,0.31462777,0.7108857,0.45183206,0.27081627,0.40435708,0.28833216,0.19349982,0
808,3.1,1.51,4.3,1.85,99.38401442307692,0.06425112095891293,1860.7650156856582,-279.64062,97.67291,32.767223,19.429117,9.741543,-1.7585983,-11.784748,-12.690233,-9.39115,-1.0387263,-13.988629,0.6632929,-8.346103,0.43805805,0.2214597,0.1717443,0.18036367,0.37866232,0.39674094,0.24703151,0.4370467,0.24584839,0.27469805,0.24918893,0.22403558,0
810,6.5,1.57,6.6,0.66,123.046875,0.12821057506443298,2627.6093794044054,-172.96527,50.149395,17.723396,28.772684,-1.4560717,16.243664,1.3688122,9.161453,1.5513707,6.1296716,-4.1439214,-0.22563729,1.3332416,0.3256236,0.38357577,0.31187087,0.33737963,0.3535801,0.25915504,0.26491466,0.23947744,0.41953316,0.49075162,0.38466406,0.494157,0
811,4.1,1.45,4.9,1.37,83.35433467741936,0.05171273651044353,1156.5212863035258,-218.61475,149.40971,-21.709475,64.47207,22.619385,-11.435841,-0.9922288,7.1204634,12.207193,-0.8912445,-10.158879,-4.510595,-3.3905923,0.3047184,0.3969451,0.51512486,0.45228446,0.4818692,0.29668975,0.22098435,0.18624875,0.25052834,0.478778,0.19699462,0.23111528,0
813,6.2,1.17,6.7,1.0,135.99917763157896,0.06416544176868556,1899.942268565576,-129.53842,97.185005,-1.1052423,24.82976,1.2659672,2.387786,0.15827781,-3.2697468,-9.920417,-1.8693956,-13.499496,-6.6089644,-18.360346,0.23071729,0.44399768,0.5231149,0.27557492,0.21989076,0.2352258,0.292439,0.14850186,0.25143594,0.43112376,0.1587784,0.12590915,0
814,6.1,1.37,5.3,1.62,117.45383522727273,0.14033102448453608,2921.878609525761,19.351196,76.44253,-0.63340384,8.959055,2.6550748,6.876748,-9.640049,10.611849,0.7850085,3.2982895,0.1667688,6.2061777,-5.5021048,0.40584955,0.36095548,0.2880772,0.35404152,0.54991794,0.39048398,0.42928436,0.3459034,0.47253057,0.44405666,0.38217887,0.5859734,0
815,5.5,1.57,5.9,0.94,161.4990234375,0.07399323453608248,2485.585780431373,-41.173477,81.107475,31.473804,19.84903,6.390472,14.598303,3.3573952,12.934567,-3.66806,4.2089186,-3.8530262,12.892711,5.1056037,0.27064142,0.5523726,0.32949126,0.35915726,0.4967318,0.51292723,0.41574433,0.33009925,0.4056531,0.38945785,0.6809373,0.2969839,0
818,5.9,1.3,6.8,1.4,107.666015625,0.11596000120811856,2081.7854532593174,-57.518024,108.06511,-28.024763,9.717856,9.341735,7.665899,-6.440333,8.06198,-5.0883064,4.2746186,-1.9507135,1.0403422,-4.1217732,0.4614965,0.40730938,0.5350684,0.45742947,0.5237771,0.36289436,0.5363448,0.6421219,0.4596577,0.5127953,0.43684682,0.5677079,0
819,4.0,1.84,5.7,1.42,117.45383522727273,0.058595007808475014,1265.7287553721917,-180.00078,156.7431,-12.426732,25.543406,-6.335085,9.5570345,-25.271465,-12.433016,-6.0486903,2.2738025,-6.92558,-0.345986,-2.68259,0.46567932,0.28170577,0.2720276,0.41238442,0.40507787,0.17813547,0.21072198,0.22767536,0.22583205,0.42472434,0.23595102,0.19922054,0
820,6.4,1.43,6.4,1.36,117.45383522727273,0.13513768474690882,2945.2181127433996,-53.479675,68.35192,22.19664,21.106903,2.7037425,8.743605,0.7491706,6.5027013,-2.3021283,4.4221616,0.83064175,3.919119,2.6571014,0.42240798,0.5354935,0.3261092,0.30613586,0.34976146,0.33557233,0.5814282,0.3540254,0.38778907,0.41024923,0.38315743,0.5530014,0
823,4.8,1.54,4.8,1.17,129.19921875,0.06913282256765464,1720.3861439539537,-150.44183,122.79164,-17.866653,25.570326,-0.84939665,4.213546,-4.7725053,4.8636885,-3.8900828,-5.3157434,-1.8300749,-0.1397213,-10.817983,0.30849594,0.338841,0.29738927,0.33525574,0.2864771,0.35732576,0.41973808,0.33950698,0.3182841,0.3664452,0.5682382,0.4179787,0
824,7.2,1.4,7.0,1.0,66.25600961538461,0.0798241684117268,2363.701627875738,44.97592,88.60528,-0.47131535,24.870853,4.086354,12.284069,0.31602028,1.9933298,-0.4619815,0.9653266,-2.1508608,2.0470192,-1.0461466,0.3430726,0.43852213,0.4195407,0.3939458,0.46740872,0.45580906,0.609416,0.43891475,0.4116194,0.44881418,0.35426283,0.35990116,0
825,4.1,2.21,5.7,1.19,129.19921875,0.07587327126803194,1722.099844504359,-269.35608,117.744514,26.834932,-2.5346525,-2.0975351,-3.1131625,-9.676803,-5.270329,-4.846775,-3.6586888,-0.613503,2.0457733,-1.2311068,0.28083923,0.1810024,0.19179648,0.19372055,0.33800676,0.49294606,0.23680374,0.20775923,0.19701713,0.24912268,0.23293094,0.38952908,0
826,4.0,1.55,4.7,1.35,103.359375,0.03941587467783505,1084.4664990617016,-224.92065,147.87372,16.305885,38.82105,3.1188543,10.37579,2.940964,-9.16921,2.0628939,-7.765105,-3.088875,-0.76866907,-6.7122393,0.14497532,0.34008875,0.6398643,0.34332502,0.36158413,0.1650761,0.21746272,0.17760871,0.35154015,0.64443004,0.29814646,0.23282672,0
829,2.3,1.0,4.5,1.36,64.599609375,0.021451420417954663,704.2391602134763,-305.67398,167.00208,40.56023,25.489496,22.64636,17.184471,9.2663355,7.817101,-4.2075973,-2.9033213,-2.9956722,1.1434164,-3.6330776,0.34202245,0.31068364,0.54732764,0.35590777,0.4085656,0.3538624,0.4729802,0.565149,0.3817734,0.31784618,0.30741575,0.48226136,0
830,5.3,1.49,5.9,1.45,95.703125,0.09195493717783505,2419.784387739915,-98.59894,93.01377,-3.7787704,24.802225,7.472437,9.787351,13.599335,15.289062,5.3723383,8.103264,-8.85419,0.8656161,-0.3227281,0.33722803,0.4216661,0.42521116,0.4913393,0.39074764,0.39269,0.3737167,0.3949638,0.47518194,0.45613626,0.7229344,0.41796228,0
831,5.2,1.17,6.2,0.75,95.703125,0.08009221971649484,2471.2008832963184,-59.110672,90.36711,11.809608,23.77646,-0.81293494,0.68633705,3.4001682,3.8732924,1.7712927,5.54401,-2.210918,10.166342,1.4726094,0.6096646,0.4237488,0.47533265,0.40233245,0.46819627,0.38677427,0.26866156,0.37249202,0.33820912,0.54323345,0.33208817,0.36556232,0
833,5.0,1.55,5.8,1.17,117.45383522727273,0.16044670183634022,3154.695881676305,-62.91396,62.39263,8.926262,45.29792,2.3461719,12.727832,1.4109031,7.6832957,-5.7843075,6.4758477,1.9246572,-6.0431237,-3.209065,0.7310618,0.5264677,0.68004966,0.44237542,0.57113516,0.4290563,0.4163705,0.6303675,0.4494224,0.39757958,0.35840175,0.573166,0
834,4.7,1.73,4.3,1.79,103.359375,0.051660458124034005,1628.7074634587261,-167.65994,101.10148,20.954168,46.02025,14.349906,16.701878,6.8395452,7.2655687,2.04601,3.239958,-3.1686223,-0.39901376,-5.5298367,0.3158457,0.2613204,0.2803962,0.30572647,0.37200746,0.3359706,0.32505277,0.4249184,0.35441187,0.3761519,0.3550757,0.36409664,0
836,7.1,1.14,5.7,1.9,161.4990234375,0.08626805206723338,1810.3842219056555,-124.40474,128.97614,11.893482,14.267182,6.441255,7.495929,-4.6900167,0.52615255,-3.2883546,1.111068,-1.8364544,0.80117255,-3.1263013,0.26247975,0.26274696,0.27935898,0.48941016,0.49412972,0.30455825,0.2690385,0.265764,0.36031285,0.2391101,0.29837173,0.45745847,0
839,5.7,1.35,4.4,1.74,117.45383522727273,0.054821582383436374,994.3940845921996,-255.25662,185.09431,-33.25348,8.64213,-4.0903754,0.33239713,-2.3766606,-4.587252,-2.30723,-2.6611261,-2.5596647,-6.350517,-7.803335,0.24475531,0.24718887,0.29306102,0.31740013,0.4183001,0.528626,0.5980666,0.66536015,0.5083967,0.3422399,0.20846339,0.26517576,1
841,4.2,1.4,4.7,1.19,135.99917763157896,0.06568401637364761,1327.2335445660544,-207.63347,146.42972,-13.040364,14.245042,-14.101226,4.161696,-12.627513,-6.5500064,-9.268229,-6.1078258,-14.996393,-7.3096213,-8.633652,0.3830178,0.14969528,0.24799593,0.5590965,0.22051239,0.23478135,0.14347252,0.2204867,0.25046024,0.20201793,0.39549395,0.24670434,0
844,3.8,1.99,3.4,1.2,99.38401442307692,0.05319169821198454,1116.9931762275442,-248.30705,151.98679,-30.24712,47.000443,-4.2268543,28.970997,28.302082,20.790554,5.76132,-20.826254,-15.778727,-1.3307728,14.748996,0.9198564,0.44287094,0.10640095,0.10676133,0.23532683,0.12102248,0.11488355,0.27971134,0.20807259,0.13179892,0.20127416,0.32435378,0
845,5.1,1.87,4.0,1.73,135.99917763157896,0.062034370972938145,971.8658528661449,-238.22966,192.81987,-40.455196,21.434599,-0.9094177,1.2041897,1.44102,-1.6612622,-1.5236923,1.6438162,1.9439058,-1.395368,0.2632201,0.2520554,0.1993912,0.3463701,0.28904608,0.44135147,0.20762339,0.29935133,0.3482338,0.20436177,0.37730223,0.28596288,0.26675016,1
846,6.0,1.1,5.5,1.12,86.1328125,0.0654384921593251,1762.1451354961296,-84.05527,108.543785,10.585441,29.578382,-2.0629056,8.460165,-2.5512967,1.7057712,-9.755395,-3.8986933,-15.905153,-5.8653893,-15.70517,0.31369781,0.33274242,0.59209627,0.3331307,0.34571454,0.37705842,0.3706291,0.27015886,0.17769194,0.3013338,0.18476635,0.27020884,0
848,2.2,1.33,2.7,1.1,143.5546875,0.12496729697964966,2178.555531980665,-253.63904,106.76475,5.446052,31.590069,-13.085025,24.993858,11.642753,-2.0362952,22.867783,-5.948656,2.1400259,18.637094,-16.340109,0.37912294,0.49785408,0.5520405,0.45029134,0.34642217,0.33038256,0.3499491,0.33966726,0.3868537,0.44350094,0.44680175,0.4146125,0
850,3.6,1.91,3.1,1.3,75.99954044117646,0.09974370894513138,2070.708837146241,-126.16018,107.036194,-19.723045,48.141083,2.2609324,0.79514474,4.8513856,7.497389,-4.9396987,11.644296,-9.872047,7.054985,-8.000025,0.25620502,0.2730013,0.3950688,0.4210816,0.58079046,0.53029555,0.59555215,0.67987454,0.45622018,0.42931706,0.3421231,0.41899163,0
851,5.0,0.77,4.4,1.02,143.5546875,0.0587744644007732,1583.2272020646112,-98.75093,123.300514,3.7239015,26.043926,8.507769,7.5117884,-6.500116,-2.7090695,-9.751717,-3.1529715,-6.445673,4.5690136,-3.4206913,0.30680558,0.33551896,0.3641811,0.3838851,0.7513734,0.3509549,0.25685152,0.27766964,0.17424363,0.17304891,0.18126346,0.3771432,1
852,4.5,1.5,4.7,2.05,161.4990234375,0.03745854263266358,619.3413043070157,-327.81708,181.06686,12.94753,20.66993,12.687968,-4.8537874,-8.715373,-5.121946,-0.5915079,-0.2906752,-4.114005,-7.764832,-6.677669,0.21525924,0.17718299,0.40567744,0.1546841,0.1767104,0.3910645,0.1353626,0.13726224,0.15949725,0.4194907,0.31298465,0.22492282,0
854,2.9,1.3,3.8,1.47,86.1328125,0.05628976723582474,1590.0495569849088,-241.41556,110.623695,5.29828,18.405949,-0.9653347,-8.713166,-7.5381694,-9.368077,-10.53546,-7.7575026,-12.58856,-19.28637,-19.172085,0.55783767,0.3258095,0.1939211,0.12108092,0.16031373,0.3243809,0.1955186,0.116037056,0.097805314,0.2026758,0.22351128,0.27639523,0
855,2.9,1.87,4.5,1.36,75.99954044117646,0.11163201152756311,1290.28978884943,-480.8189,135.00932,14.33996,59.94455,36.82757,-35.322086,4.2027617,29.983105,-12.941129,-5.479408,12.864572,-11.057004,-8.74637,0.36983895,0.38931426,0.40599838,0.42939872,0.4572146,0.4902564,0.5150484,0.5092966,0.4839943,0.44606498,0.3621927,0.35945934,0
856,6.7,0.9,5.6,0.8,117.45383522727273,0.09623316549137043,2251.4932811564513,-34.246418,91.33591,1.2235422,34.640156,8.295409,11.525672,2.300907,8.742209,-2.8584428,9.27834,3.1965115,2.646417,-3.473898,0.36273777,0.5418061,0.35502955,0.3902318,0.5523804,0.40893933,0.5591344,0.310926,0.37237534,0.34268054,0.3068431,0.4921749,0
857,4.9,1.87,5.3,1.95,92.28515625,0.08115279656105101,2569.1075487144212,-168.28056,69.215935,24.599789,26.865309,9.643509,14.331643,3.1092236,2.691521,1.4953,3.5375016,0.14074475,2.3489444,-6.724548,0.44319633,0.43583164,0.3775028,0.41492108,0.37148312,0.3057095,0.32259497,0.33265758,0.27863687,0.29490265,0.27122608,0.278299,0
858,4.4,2.01,4.5,2.2,112.34714673913044,0.08283498961553323,1525.8536175424215,-202.31459,142.2656,-22.618692,39.54715,2.0039184,5.0097594,7.0631633,1.6892867,3.0288243,-1.1656244,-1.884759,-0.83751494,0.6881541,0.22063151,0.41206643,0.84483767,0.4728796,0.36661187,0.29336223,0.3549386,0.30955595,0.3265982,0.5619398,0.30993754,0.24832541,0
859,3.6,2.01,5.1,2.02,143.5546875,0.048997426020736735,1529.4245033697948,-145.81795,130.66042,30.619751,22.530222,3.8672972,-2.1376574,-11.576182,-8.599733,-14.130593,-6.917483,-18.04218,-4.4486427,-8.958579,0.09952369,0.12642494,0.11404262,0.24227172,0.13998047,0.34121615,0.42160457,0.14185496,0.18333714,0.17565487,0.41234335,0.23705187,0
860,6.6,0.92,6.7,1.27,117.45383522727273,0.07709080017719072,1811.7531720043612,-48.243717,124.07291,-14.252404,6.12442,5.5436864,17.865892,0.12346519,6.459074,-2.3456538,6.9782047,0.39391965,4.6993327,-0.9294617,0.49276665,0.3875842,0.35177085,0.4321385,0.6667368,0.43445387,0.4401431,0.5339358,0.44913006,0.48837835,0.37957984,0.41590697,0
863,6.4,1.11,7.0,1.0,123.046875,0.14579610220247297,2938.072576832883,-14.154753,66.89364,9.884661,28.538874,0.69925445,11.222612,-0.8247454,3.5157328,-1.4832685,5.959195,-5.0520983,0.9068206,-1.7752887,0.2598562,0.28691748,0.665024,0.3187907,0.21600871,0.3526505,0.31869137,0.5098987,0.3328393,0.4225502,0.5758809,0.31840956,0
864,5.7,1.1,5.9,1.04,89.10290948275862,0.04816224119332818,1278.73017727165,-136.51813,147.69194,-10.697083,31.315575,15.021372,6.8663564,2.7196445,11.872038,4.347543,-0.062180202,-2.8747556,2.8956833,-5.6731853,0.34612578,0.441312,0.4678217,0.41947037,0.616081,0.37584075,0.33527648,0.28597176,0.39233336,0.6662115,0.38936764,0.36781967,0
865,2.8,1.78,4.6,1.5,103.359375,0.048237961263523955,1088.9011800646638,-280.82236,165.80916,-9.5376,34.501144,13.512488,4.2203345,2.9427595,-0.8228622,0.8842019,5.601124,-0.8170505,4.309566,2.0649214,0.27139986,0.280971,0.36199415,0.66116995,0.47111577,0.42845494,0.574415,0.30256242,0.20784056,0.20397532,0.35327205,0.50198644,0
866,5.8,1.17,5.1,1.58,135.99917763157896,0.10133698453608248,2213.580700235198,-156.55487,90.24741,-21.782982,23.164602,-7.5500603,4.490615,-3.7680848,1.2170788,-8.193907,-6.0037484,-12.56519,-4.4450717,-7.246608,0.5142726,0.4072605,0.34032986,0.29942033,0.42158446,0.36194155,0.36675128,0.40303034,0.38691846,0.35167724,0.38038808,0.43883738,0
867,5.8,1.83,6.5,2.01,112.34714673913044,0.1416096124742401,3314.995231965908,-80.232765,63.162704,52.84511,22.031107,3.2729766,7.009857,-7.575137,11.099433,-7.1282196,-1.2894962,-9.541932,-3.184182,-8.98876,0.34032765,0.4051281,0.28222704,0.29922554,0.41020405,0.34674105,0.40702194,0.39928332,0.5729182,0.33224288,0.2639122,0.3855547,0
869,2.6,1.69,4.1,1.92,112.34714673913044,0.044313033585695875,757.6177676086061,-306.64273,169.0461,4.3901935,-7.345827,11.098863,2.4722908,-6.434659,-5.847398,-7.3251343,-8.9011135,-8.695252,-6.1728306,-8.229135,0.16094068,0.2810357,0.24226184,0.2755869,0.32852536,0.2968663,0.44949517,0.35992986,0.3676369,0.20731682,0.19244507,0.22590841,0
871,6.4,1.36,6.0,1.84,107.666015625,0.0915918522185729,2514.6178215977175,24.373573,80.633484,-0.7924192,19.547676,1.5161988,8.745834,-1.5414038,0.824728,-3.6341543,-0.8837009,-4.223823,-2.7562006,-5.183755,0.3833546,0.31784838,0.36781645,0.32914013,0.41478184,0.30738053,0.43892527,0.53583664,0.30384842,0.242582,0.25834352,0.43876812,0
872,3.4,1.62,5.5,1.8,123.046875,0.03396474307345361,858.0219213486129,-319.44406,167.03659,-25.616623,45.830154,22.437195,15.969871,7.633204,3.9376066,6.8304424,5.512503,3.3473547,4.3913827,-8.624036,0.48562297,0.27495667,0.2572955,0.305651,0.4881257,0.32348275,0.20844004,0.311982,0.23906983,0.2600948,0.2389512,0.3608651,0
873,6.8,0.98,7.0,0.77,123.046875,0.16402174700540958,3444.2698030725123,-140.10608,34.855976,12.851399,24.116734,2.0798292,20.571505,3.632711,11.10036,-0.6898248,4.1712737,3.076669,13.026159,5.2797294,0.58509135,0.55492336,0.60925496,0.59359074,0.5086607,0.4784318,0.45273742,0.41320127,0.4264812,0.48172155,0.5256719,0.5066148,0
874,6.3,1.49,4.4,1.96,117.45383522727273,0.12457460917375064,2266.7595532178834,24.0445,101.247955,-34.60801,33.795322,-8.7041855,17.99457,-10.375439,15.120532,-1.7630033,2.899756,-7.942332,-0.5511206,-0.94376284,0.46744594,0.38795206,0.52149415,0.4929335,0.55082613,0.3990636,0.40206105,0.5501039,0.5023621,0.56189716,0.47509703,0.59653234,1
876,6.3,2.19,6.7,1.68,143.5546875,0.11938275209407216,2645.6544390904423,-61.64942,82.43754,-8.451762,23.489307,-7.506209,-1.6795362,0.8046004,4.1765494,0.7787921,5.4918995,-5.423219,4.62732,-4.091824,0.32508063,0.31949943,0.54263407,0.3060694,0.2847433,0.25525448,0.42650527,0.67675924,0.37678024,0.35560578,0.2883816,0.46165878,0
879,5.6,1.02,6.0,1.26,86.1328125,0.034044598869783615,1426.3104121628287,-96.283295,128.37517,16.970457,18.889128,13.454316,13.987319,6.718655,9.931596,1.5729723,4.2148147,0.5480856,6.4740796,0.071286485,0.3386444,0.38204393,0.5043837,0.38036692,0.41138723,0.36183092,0.41458628,0.42672363,0.45599136,0.75191414,0.4885228,0.36657208,0
880,4.9,2.12,3.8,1.66,86.1328125,0.12092117867722824,2363.2259424718727,4.5372663,87.04006,-16.471804,45.769104,-13.73622,19.101997,3.118838,20.151323,-3.8089333,12.85118,-4.143663,6.530036,-6.778174,0.49762055,0.40012366,0.53471565,0.45022637,0.49093917,0.41181684,0.49398783,0.58503205,0.39149937,0.37001956,0.34105712,0.53275573,0
882,5.3,1.68,5.2,1.47,86.1328125,0.14444068778979907,1948.686626498236,-123.59529,120.74771,-70.17838,49.30988,10.784644,-0.7014799,5.664638,6.452386,4.174201,6.87492,-9.048309,1.4444386,-6.368769,0.41145033,0.2819731,0.5951708,0.30223784,0.32689902,0.25485376,0.33366308,0.32042694,0.26508638,0.5679228,0.2866101,0.41221067,0
884,5.5,1.96,5.0,1.48,54.978390957446805,0.06209427351804124,1302.1633555676985,-131.34949,144.82571,-12.059756,18.969109,14.805965,13.517801,3.8104472,5.5280037,-8.153904,10.524515,-4.1428075,9.653727,1.2955878,0.47972077,0.350133,0.39102247,0.24163666,0.2692348,0.41753656,0.28568697,0.3436669,0.3163095,0.3418335,0.4152749,0.4056903,1
886,5.9,0.94,5.4,1.36,123.046875,0.06594287335780526,1700.0535813279416,-52.10356,115.35218,8.187713,27.419249,-8.289456,6.1145434,-1.1937772,2.2002325,-4.509372,3.8525157,-2.5487823,2.7877786,-5.3898187,0.21303342,0.2835533,0.43384853,0.3285243,0.49866804,0.34861082,0.47136542,0.31194615,0.24521737,0.25206485,0.23087965,0.53928965,0
887,5.1,1.64,5.6,1.43,112.34714673913044,0.08386362538639876,1685.6374384799944,-94.964386,132.67279,-45.485203,64.54126,-9.492174,14.380731,-1.1715775,2.3699882,-0.32892343,5.358473,-6.7268696,0.76853466,-4.821219,0.52237606,0.40195468,0.5471671,0.39286342,0.406505,0.32667267,0.2955623,0.38269025,0.28773358,0.40650997,0.34620103,0.42169344,0
889,6.9,1.7,7.2,1.54,135.99917763157896,0.11159869321842783,2254.8583049538915,-25.594452,83.60037,-19.25317,43.998066,7.627137,16.50166,-0.0074164006,13.319357,0.8113776,4.743463,0.70279807,6.772094,-3.4935365,0.47224522,0.3794557,0.5832102,0.48518535,0.33865535,0.42847672,0.3685913,0.4628281,0.40767038,0.43406606,0.4428463,0.3766593,0
890,3.6,1.56,4.7,1.68,161.4990234375,0.04537189916237113,1171.313506547958,-246.04227,142.83563,-14.604685,39.600594,14.358303,5.0992355,-7.969646,7.7760296,6.3344774,2.864256,-0.9168855,-10.01516,1.5005394,0.16570558,0.22098769,0.14499582,0.24767041,0.45708248,0.2621636,0.3283133,0.1919046,0.27544168,0.30504304,0.2735549,0.2859353,0
891,3.4,1.43,5.5,1.02,107.666015625,0.037119689029495105,904.9647078323986,-154.24545,161.41443,-6.1875367,42.172623,15.324837,7.502649,5.237591,1.2672828,-1.538231,-6.9625697,-13.670476,-8.916575,-9.660397,0.25734326,0.6266319,0.22434917,0.13285537,0.10476983,0.22223866,0.40385923,0.17548366,0.1694425,0.17392652,0.3142825,0.16438064,0
892,3.9,2.02,2.9,1.14,107.666015625,0.1517394390302835,2099.1612720556204,-158.67711,96.609024,-111.639915,-15.613061,-38.205322,24.54209,-14.83484,-10.782207,-14.702051,6.6341453,-1.9109172,7.6277947,3.1529844,0.33595425,0.23680939,0.20542298,0.5019014,0.50284153,0.88942146,0.3467782,0.27193186,0.23130116,0.16797149,0.31780732,0.21097566,0
893,7.3,1.85,3.3,2.05,89.10290948275862,0.07458697446842784,2155.937337227064,-23.679981,91.8106,11.426057,30.22547,15.514226,5.884057,9.422016,6.482747,0.08128925,6.9371285,-0.72265214,-1.5753164,-0.5112269,0.48361585,0.48848256,0.457582,0.44364908,0.51304847,0.53420097,0.4798897,0.48752147,0.4454503,0.46724513,0.41864517,0.3630026,1
897,4.9,1.37,4.3,1.35,112.34714673913044,0.03182284954896907,654.4958672760623,-304.64557,157.6214,41.845303,11.823282,5.3683457,2.6683624,3.7190983,3.5508397,2.1743145,0.60369515,-2.6558006,-3.215851,-2.9153996,0.47516108,0.45523003,0.4289588,0.44953346,0.48316717,0.49351826,0.47688553,0.4691698,0.5333936,0.7071509,0.6609744,0.57067955,0
898,6.4,1.91,5.5,1.91,86.1328125,0.1221131000322165,2433.3298748885054,-37.49645,88.46785,-25.353878,34.6524,18.254744,10.312486,-0.013888267,-0.36929718,-7.2794037,0.2514234,-4.5867815,2.7670012,-9.368311,0.39600366,0.3495161,0.4415052,0.37748575,0.39978376,0.55305815,0.51877975,0.469781,0.4545194,0.4755894,0.59523934,0.5178247,0
899,5.3,1.79,6.3,1.55,92.28515625,0.07222258577641752,1131.1731799642046,-229.03189,161.6172,-64.51635,9.859239,-15.5062895,-35.28922,-14.909944,-18.423985,-24.455688,-25.53603,-5.4127874,-11.315476,-20.7088,0.23635046,0.21285821,0.29816064,0.31553745,0.23493733,0.22407241,0.17779104,0.26162213,0.30887082,0.19713701,0.19518287,0.18819697,0
902,7.0,0.77,3.3,1.55,143.5546875,0.06555421053902627,2248.297685477795,-7.4370914,98.10222,14.171539,19.055458,11.447474,6.117586,-3.1289258,13.80304,-1.3239309,4.3447733,3.641892,4.893616,-1.2706057,0.73664117,0.6703794,0.6199617,0.5895909,0.49226034,0.4903397,0.43687347,0.3987209,0.37366173,0.38653558,0.40012008,0.56121475,1
903,5.9,1.14,5.6,1.2,117.45383522727273,0.11297343145940722,2106.4151905206045,-86.67355,104.229706,-24.472517,28.382309,-5.2417455,0.103724025,-8.384781,5.666356,-4.5689254,2.6319504,-6.276445,6.3499026,-6.3271737,0.39755458,0.34425536,0.36210546,0.33271068,0.59182835,0.4752564,0.52399355,0.57094884,0.35677052,0.33256432,0.3369846,0.603543,0
